id_venda,id_cliente,id_produto,id_vendedor,id_data,quantidade,preco_unitario,custo_unitario,canal_venda
37309,63,178,51,20240512,10,91.1,63.08,Atacado
37310,340,146,34,20240126,5,75.4,46.45,Varejo
37311,569,245,80,20240927,7,92.28,60.19,Varejo
37312,69,109,40,20240524,269,142.45,108.15,Atacado
37313,6,233,13,20240228,9,97.5,64.17,Atacado
37314,300,194,98,20240228,6,78.19,51.93,Varejo
37315,155,156,91,20240214,6,95.59,70.08,Atacado
37316,385,141,73,20240512,13,75.95,53.44,Atacado
37317,163,322,77,20240825,225,10.4,6.52,Atacado
37318,426,414,66,20240322,146,79.17,55.56,Atacado
37319,170,471,,20240908,101,94.44,55.44,Varejo
37320,321,42,1,20240513,90,134.35,105.47,Atacado
37321,533,479,85,20240630,168,93.06,59.25,Atacado
37322,40,116,31,20241215,45,120.18,88.78,Atacado
37323,118,59,71,20240428,45,132.88,113.7,Varejo
37324,542,314,11,20240220,400,8.97,6.58,Atacado
37325,546,275,11,20240218,245,10.54,7.29,Atacado
37326,246,443,77,20241231,56,81.55,55.73,Atacado
37327,411,222,77,20240607,10,105.02,65.86,Varejo
37328,429,233,5,20240525,7,94.88,65.2,Varejo
37329,183,245,43,20240518,10,101.51,70.18,Atacado
37330,158,299,21,20240620,202,12.05,8.04,Atacado
37331,274,306,99,20240625,277,11.02,7.86,Exportação
37332,125,80,12,20240514,45,88.72,75.71,Varejo
37333,214,245,19,20240304,8,102.46,58.34,Atacado
37334,109,195,46,20240929,10,72.56,43.58,Atacado
37335,560,66,58,20241230,90,106.71,76.85,Exportação
37336,449,269,38,20240517,278,9.22,6.24,Varejo
37337,376,481,98,20241101,90,104.36,62.03,Atacado
37338,478,103,49,20240104,90,124.69,109.23,Varejo
37339,232,3,50,20241120,90,119.15,85.12,Atacado
37340,127,379,82,20240925,90,63.37,39.66,Atacado
37341,413,203,74,20240428,7,66.04,47.73,Atacado
37342,49,47,81,20241120,45,135.22,105.99,Exportação
37343,397,366,12,20240823,318,11.2,7.4,Varejo
37344,509,443,14,20240124,78,75.37,51.88,Varejo
37345,504,423,64,20240426,56,84.6,57.13,Atacado
37346,388,464,41,20240119,101,67.92,46.34,Atacado
37347,389,237,39,20240527,4,100.48,72.09,Varejo
37348,245,372,59,20240317,202,9.64,6.95,Atacado
37349,160,306,42,20240921,278,11.22,7.07,Atacado
37350,70,355,63,20240129,158,12.49,8.43,Varejo
37351,369,56,70,20240921,45,114.69,101.06,Atacado
37352,252,464,51,20240722,202,73.58,46.25,Atacado
37353,263,54,18,20240427,45,128.49,102.65,Varejo
37354,112,464,5,20240422,112,65.6,50.25,Atacado
37355,161,238,45,20240211,13,92.39,62.8,Atacado
37356,115,259,27,20240708,343,10.24,6.09,Varejo
37357,398,147,27,20241024,8,79.69,58.55,Atacado
37358,542,62,9,20240605,90,101.21,92.04,Atacado
37359,494,259,23,20240418,247,10.61,7.13,Varejo
37360,153,448,14,20240627,112,71.7,49.74,Atacado
37361,472,314,41,20240913,269,10.13,7.78,Varejo
37362,209,171,41,20241120,11,83.98,61.46,Atacado
37363,19,66,76,20240613,45,103.23,79.74,Atacado
37364,77,363,95,20240727,457,12.5,7.57,Varejo
37365,495,325,41,20240127,269,10.75,6.99,Exportação
37366,149,109,20,20240616,45,149.63,115.01,Atacado
37367,548,353,95,20241206,189,11.74,7.58,Atacado
37368,113,414,78,20240706,34,73.83,53.5,Atacado
37369,499,365,26,20240512,87,10.76,7.22,Atacado
37370,148,139,17,20240419,16,72.5,44.41,Atacado
37371,170,3,36,20240302,134,110.86,85.67,Varejo
37372,263,164,64,20240902,1,82.21,61.6,Varejo
37373,443,100,66,20240202,45,129.27,95.84,Atacado
37374,237,169,49,20240622,4,84.29,61.13,Atacado
37375,125,304,72,20241030,240,11.74,8.21,Varejo
37376,329,33,7,20241031,90,120.04,96.4,Atacado
37377,371,303,87,20241016,320,11.44,7.64,Varejo
37378,37,83,78,20240408,45,105.92,94.43,Atacado
37379,163,268,44,20240308,242,11.6,5.92,Varejo
37380,101,222,47,20240723,17,97.39,67.76,Atacado
37381,508,464,96,20240826,11,67.11,46.59,Atacado
37382,294,491,41,20241210,101,79.29,53.1,Varejo
37383,562,166,51,20240406,10,89.22,70.95,Atacado
37384,276,448,8,20240412,123,79.7,47.38,Atacado
37385,142,495,18,20240708,123,78.94,53.33,Varejo
37386,430,269,51,20241024,223,11.15,6.37,Atacado
37387,473,376,57,20240602,56,68.87,45.26,Varejo
37388,402,126,19,20240624,10,79.28,58.89,Atacado
37389,113,151,53,20241206,5,92.94,52.7,Atacado
37390,388,236,49,20240425,4,95.57,66.41,Atacado
37391,347,425,74,20240705,123,78.59,55.92,Atacado
37392,215,434,43,20241116,67,80.96,55.64,Atacado
37393,239,339,59,20240622,404,9.7,5.59,Varejo
37394,15,355,16,20241016,252,11.66,7.49,Atacado
37395,412,250,25,20241013,266,9.41,6.02,Varejo
37396,433,205,31,20241014,6,86.64,54.53,Atacado
37397,597,217,12,20241116,8,73.02,55.42,Atacado
37398,335,285,43,20240607,231,11.96,8.04,Exportação
37399,496,54,20,20240703,45,141.83,96.01,Atacado
37400,56,447,39,20241002,157,67.57,48.15,Atacado
37401,277,370,84,20240422,296,11.12,6.21,Atacado
37402,25,269,72,20240426,402,10.16,6.98,Atacado
37403,31,306,92,20240219,249,11.51,7.59,Varejo
37404,142,396,84,20240526,134,69.19,53.44,Varejo
37405,253,165,33,20241013,7,87.27,68.45,Varejo
37406,273,354,71,20240315,349,10.13,6.53,Atacado
37407,293,494,65,20241017,78,73.83,53.98,Varejo
37408,149,366,63,20240129,275,10.12,7.27,Atacado
37409,587,62,99,20241229,45,129.09,86.7,Varejo
37410,174,418,28,20240315,78,87.33,56.7,Atacado
37411,441,464,3,20241211,67,65.58,46.17,Varejo
37412,121,341,27,20240424,322,11.78,8.07,Atacado
37413,266,182,75,20240213,11,88.48,69.61,Atacado
37414,488,103,47,20240423,90,126.16,100.52,Exportação
37415,220,59,10,20240323,90,151.56,94.39,Atacado
37416,307,417,20,20241101,78,83.43,57.95,Atacado
37417,213,329,21,20240524,327,11.27,7.61,Atacado
37418,297,467,86,20240328,56,83.72,60.23,Varejo
37419,79,254,79,20240422,387,10.21,7.08,Atacado
37420,133,239,24,20240507,8,79.29,59.17,Atacado
37421,97,285,49,20241105,218,12.82,7.71,Varejo
37422,577,97,75,20240331,45,140.12,120.16,Atacado
37423,253,460,61,20240914,134,69.67,45.24,Atacado
37424,463,370,87,20241005,285,10.07,6.46,Atacado
37425,80,213,60,20240411,9,73.59,61.47,Varejo
37426,100,419,92,20241028,112,89.23,51.78,Atacado
37427,266,33,56,20241207,90,97.6,90.29,Atacado
37428,72,208,41,20240911,8,77.03,55.16,Atacado
37429,156,59,71,20240417,45,129.34,94.74,Atacado
37430,438,264,10,20241209,420,11.02,7.23,Varejo
37431,450,116,92,20240524,90,130.6,103.27,Varejo
37432,411,307,61,20240601,151,11.36,7.59,Atacado
37433,291,411,34,20240728,67,95.88,61.79,Atacado
37434,147,67,49,20240311,45,104.74,81.84,Varejo
37435,132,228,94,20240909,4,71.26,64.21,Atacado
37436,22,297,8,20240403,133,14.61,8.39,Atacado
37437,547,82,18,20241108,90,113.39,78.91,Atacado
37438,119,38,79,20240605,45,143.81,102.19,Atacado
37439,71,348,8,20240321,445,12.94,7.46,Atacado
37440,282,260,90,20241115,339,10.13,6.2,Atacado
37441,358,372,84,20241208,318,11.8,6.95,Varejo
37442,395,195,16,20240421,11,71.68,47.95,Atacado
37443,44,396,93,20240210,78,77.16,51.48,Varejo
37444,547,141,17,20240204,5,72.38,58.48,Atacado
37445,201,41,59,20240620,90,135.01,104.64,Varejo
37446,121,214,29,20240430,6,79.81,53.22,Varejo
37447,490,405,41,20240702,11,88.55,52.73,Varejo
37448,398,99,76,20241130,134,109.1,103.88,Atacado
37449,372,284,46,20241030,487,11.24,6.97,Atacado
37450,77,471,1,20240320,11,75.84,65.03,Varejo
37451,231,481,31,20240227,90,69.82,59.05,Varejo
37452,112,309,22,20240128,321,11.03,6.92,Atacado
37453,400,278,62,20240224,347,10.37,6.01,Atacado
37454,162,306,84,20240229,158,12.47,7.82,Varejo
37455,197,14,20,20240907,45,112.79,82.45,Varejo
37456,310,171,22,20240507,7,97.0,64.99,Atacado
37457,477,467,12,20240831,78,83.31,61.19,Varejo
37458,321,98,37,20240614,134,131.05,110.64,Varejo
37459,436,133,23,20240311,6,78.71,49.86,Atacado
37460,341,353,35,20240302,471,10.94,7.84,Exportação
37461,168,165,94,20240824,10,90.18,71.26,Atacado
37462,501,440,99,20241119,78,64.17,48.36,Atacado
37463,158,246,71,20240329,11,88.51,51.69,Atacado
37464,573,486,15,20240609,112,82.91,57.39,Varejo
37465,514,274,18,20241115,367,8.85,6.14,Varejo
37466,288,409,38,20240525,22,91.04,54.45,Varejo
37467,455,243,48,20240316,10,90.91,63.44,Exportação
37468,513,462,15,20240201,34,63.23,48.24,Atacado
37469,541,116,70,20240413,90,139.07,105.04,Varejo
37470,457,447,16,20240212,123,85.36,48.52,Varejo
37471,140,142,89,20241207,7,88.03,56.05,Atacado
37472,69,245,60,20240206,3,86.1,68.93,Atacado
37473,467,296,99,20241018,422,12.95,7.77,Exportação
37474,321,57,28,20240730,134,138.77,81.7,Varejo
37475,16,459,33,20240517,190,68.37,42.0,Atacado
37476,22,221,3,20240416,10,90.44,69.62,Atacado
37477,360,208,38,20240126,7,85.72,54.74,Exportação
37478,217,67,47,20240329,45,106.63,79.44,Varejo
37479,153,97,71,20240615,45,150.42,123.8,Varejo
37480,290,373,89,20241230,157,64.05,45.81,Varejo
37481,50,21,38,20241024,90,110.04,90.23,Atacado
37482,546,447,49,20240215,101,75.27,53.62,Atacado
37483,545,334,5,20241117,255,7.74,5.93,Varejo
37484,142,487,4,20240418,101,80.63,50.72,Varejo
37485,215,38,13,20240616,90,134.41,105.33,Atacado
37486,137,302,25,20240304,312,12.85,7.57,Varejo
37487,384,89,78,20240317,90,123.79,97.76,Varejo
37488,445,3,88,20241025,134,106.96,96.36,Atacado
37489,52,406,92,20240322,45,77.61,52.4,Varejo
37490,101,3,55,20240809,45,122.73,84.25,Atacado
37491,129,98,48,20240907,45,126.96,95.74,Varejo
37492,351,410,96,20241107,45,78.34,44.82,Atacado
37493,188,91,96,20240812,45,119.18,92.44,Atacado
37494,329,238,23,20240911,10,87.91,61.71,Atacado
37495,518,372,25,20240101,409,11.25,7.19,Atacado
37496,52,448,19,20240918,157,67.17,48.84,Atacado
37497,372,240,23,20240525,17,85.57,68.92,Atacado
37498,193,479,10,20240323,56,82.79,56.0,Varejo
37499,18,442,38,20240311,67,77.4,54.95,Varejo
37500,512,260,11,20240922,537,9.85,6.29,Atacado
37501,152,323,62,20240926,481,8.8,6.65,Varejo
37502,279,376,89,20241021,34,62.63,47.37,Atacado
37503,193,459,20,20241108,78,68.03,46.55,Atacado
37504,48,100,85,20240117,45,120.94,101.54,Varejo
37505,368,471,53,20240522,34,78.58,61.72,Varejo
37506,139,79,3,20240728,90,95.8,84.44,Varejo
37507,221,356,4,20240623,114,11.75,7.9,Varejo
37508,64,490,74,20240424,67,91.97,58.16,Varejo
37509,355,405,59,20240702,78,88.81,57.29,Varejo
37510,65,257,98,20240621,118,10.77,6.95,Varejo
37511,170,112,63,20240629,90,116.1,93.63,Atacado
37512,103,57,75,20241010,90,117.63,96.23,Atacado
37513,155,442,5,20240213,11,83.82,52.69,Varejo
37514,74,281,14,20240112,240,11.18,7.36,Exportação
37515,509,133,8,20240422,7,76.56,56.43,Varejo
37516,68,250,17,20240715,55,8.77,5.93,Varejo
37517,547,237,29,20240506,10,98.32,63.47,Atacado
37518,460,303,70,20241001,505,10.79,7.13,Atacado
37519,517,74,64,20240126,45,116.58,96.43,Atacado
37520,18,169,69,20240919,13,82.92,57.5,Varejo
37521,594,389,91,20240730,56,82.04,42.42,Atacado
37522,193,59,56,20240218,90,0.0,91.56,Varejo
37523,287,467,9,20240416,11,79.27,61.35,Atacado
37524,302,21,100,20240919,90,122.35,93.53,Varejo
37525,474,356,12,20241201,394,13.44,6.83,Atacado
37526,473,360,30,20241123,375,12.53,6.85,Atacado
37527,179,325,49,20240226,258,11.04,7.76,Atacado
37528,407,363,72,20240709,208,11.28,7.04,Varejo
37529,28,366,73,20240828,404,11.47,6.98,Varejo
37530,218,339,90,20240621,178,9.89,6.83,Atacado
37531,422,228,87,20240127,8,77.59,58.52,Atacado
37532,265,418,33,20240817,101,87.22,55.93,Atacado
37533,89,229,99,20241101,8,87.15,58.73,Varejo
37534,421,3,85,20240526,90,102.83,85.06,Exportação
37535,107,182,6,20241010,12,79.33,63.31,Atacado
37536,536,38,26,20240822,90,136.05,125.03,Atacado
37537,245,238,,20241127,4,84.43,67.53,Atacado
37538,276,352,1,20240804,182,13.92,9.02,Atacado
37539,227,82,93,20240510,90,114.89,86.56,Varejo
37540,453,428,82,20240928,34,83.36,60.01,Atacado
37541,580,33,53,20240523,90,108.67,101.58,Varejo
37542,172,341,54,20240117,183,11.29,5.63,Varejo
37543,490,299,100,20240301,228,13.64,7.49,Varejo
37544,475,414,73,20241127,78,80.96,49.85,Atacado
37545,287,14,73,20240731,90,101.43,87.75,Atacado
37546,469,446,39,20240514,146,69.72,43.43,Varejo
37547,61,139,79,20240423,7,60.75,49.79,Atacado
37548,126,294,58,20240506,375,12.68,7.34,Atacado
37549,194,90,15,20240706,45,115.71,86.09,Atacado
37550,193,33,51,20240115,90,125.91,103.12,Atacado
37551,27,390,48,20240925,90,74.67,45.51,Varejo
37552,224,376,72,20241228,11,73.72,45.59,Varejo
37553,407,448,78,20240111,67,65.57,48.23,Varejo
37554,72,57,51,20240328,90,120.82,89.26,Atacado
37555,498,214,57,20240710,2,70.53,51.4,Atacado
37556,370,105,97,20241024,134,132.22,91.72,Atacado
37557,24,443,84,20240814,67,74.61,52.63,Varejo
37558,87,409,31,20240918,45,88.08,59.83,Atacado
37559,296,430,84,20240920,78,87.95,49.05,Atacado
37560,354,370,56,20241130,118,10.22,6.82,Varejo
37561,529,317,33,20240920,320,11.68,7.2,Atacado
37562,555,354,36,20240221,402,9.52,6.42,Atacado
37563,506,469,30,20240415,22,86.94,52.59,Varejo
37564,358,214,78,20241007,2,74.21,55.54,Varejo
37565,223,479,44,20240602,67,86.93,59.25,Atacado
37566,326,306,61,20240810,299,10.64,7.44,Atacado
37567,457,317,42,20241220,277,11.51,7.83,Varejo
37568,546,67,2,20240126,45,93.15,73.77,Atacado
37569,24,365,33,20241215,232,9.4,7.87,Varejo
37570,526,89,62,20240817,45,116.14,90.56,Varejo
37571,109,205,60,20240318,2,71.86,56.04,Varejo
37572,124,208,38,20241115,7,84.36,60.67,Varejo
37573,122,32,57,20240629,90,108.9,101.33,Varejo
37574,88,322,78,20240406,78,9.6,7.16,Varejo
37575,163,178,47,20241222,10,89.04,66.24,Atacado
37576,126,79,44,20240904,134,99.77,91.69,Varejo
37577,452,275,3,20240808,384,9.93,5.8,Varejo
37578,101,452,80,20240413,11,65.48,41.83,Atacado
37579,480,59,43,20240203,45,122.41,100.92,Varejo
37580,257,494,42,20241129,45,86.35,59.63,Atacado
37581,102,262,23,20240722,397,11.15,6.52,Varejo
37582,127,414,39,20240218,78,69.51,49.35,Varejo
37583,115,172,95,20241230,9,99.5,66.03,Atacado
37584,563,295,61,20240419,343,11.68,7.24,Atacado
37585,267,58,86,20241117,45,136.7,110.35,Atacado
37586,42,306,91,20241103,290,12.43,7.14,Atacado
37587,391,185,57,20240731,13,91.05,66.59,Atacado
37588,526,102,46,20241005,45,136.8,120.44,Atacado
37589,228,456,32,20241213,34,72.39,49.07,Atacado
37590,159,331,1,20240223,240,9.99,5.96,Atacado
37591,115,241,75,20240328,3,87.98,60.12,Varejo
37592,229,377,76,20241006,45,71.44,40.38,Varejo
37593,89,60,14,20240410,90,144.63,95.49,Atacado
37594,275,140,45,20240301,7,86.98,56.28,Varejo
37595,441,423,33,20240829,11,76.97,53.82,Atacado
37596,366,269,69,20240327,388,9.53,6.89,Varejo
37597,417,79,66,20241102,45,110.72,77.05,Varejo
37598,86,486,54,20240724,56,74.79,52.47,Varejo
37599,297,110,41,20240329,45,126.38,98.08,Varejo
37600,346,464,93,20240813,11,75.45,51.08,Atacado
37601,512,457,79,20240403,112,78.68,56.78,Atacado
37602,347,307,80,20240719,257,12.59,8.05,Atacado
37603,127,160,78,20240923,12,102.8,73.97,Atacado
37604,157,410,9,20241007,45,91.78,60.15,Atacado
37605,593,414,44,20240409,78,72.68,50.14,Varejo
37606,150,208,48,20241215,5,85.1,51.54,Varejo
37607,399,374,53,20240331,22,82.63,54.78,Atacado
37608,96,405,90,20240627,101,79.14,56.23,Atacado
37609,540,103,36,20240731,90,139.8,85.0,Atacado
37610,444,264,80,20240910,275,11.41,6.55,Atacado
37611,249,79,24,20241123,90,115.35,94.04,Varejo
37612,248,160,38,20240228,5,98.52,68.23,Varejo
37613,43,479,52,20240512,101,98.74,54.33,Atacado
37614,465,388,,20240501,101,76.34,45.57,Varejo
37615,68,237,77,20240808,9,89.57,67.55,Varejo
37616,587,450,67,20240505,146,54.1,39.8,Varejo
37617,271,203,57,20240512,14,76.4,49.77,Varejo
37618,336,173,43,20241209,3,101.12,69.45,Varejo
37619,134,126,34,20240715,13,84.74,56.57,Atacado
37620,2,75,2,20240422,90,121.39,97.15,Atacado
37621,529,56,85,20240501,45,115.4,103.75,Atacado
37622,116,373,84,20240518,90,65.71,47.91,Atacado
37623,224,428,83,20240509,56,84.58,57.97,Varejo
37624,406,27,36,20240203,90,102.88,78.81,Atacado
37625,238,417,17,20240104,45,91.24,53.9,Varejo
37626,534,411,23,20240721,112,91.08,64.76,Varejo
37627,428,249,77,20240810,393,10.07,5.87,Atacado
37628,580,47,1,20240902,45,134.06,86.65,Varejo
37629,134,139,30,20240816,7,64.02,48.09,Atacado
37630,561,257,76,20240711,452,8.99,6.53,Atacado
37631,531,53,81,20240830,90,133.5,95.82,Atacado
37632,107,257,44,20240706,41,9.89,6.4,Atacado
37633,259,180,47,20240331,4,89.8,66.46,Exportação
37634,301,325,31,20240523,296,10.24,6.6,Atacado
37635,509,410,35,20240302,123,91.36,51.93,Atacado
37636,104,278,59,20240607,258,10.1,7.01,Atacado
37637,103,173,74,20240128,1,91.62,62.15,Atacado
37638,537,299,49,20240508,377,11.54,8.73,Atacado
37639,563,139,31,20240222,7,77.05,47.16,Atacado
37640,519,419,33,20240304,67,87.31,51.36,Atacado
37641,593,360,25,20240520,459,11.33,7.41,Atacado
37642,137,180,65,20241205,17,83.74,58.65,Varejo
37643,192,116,55,20240308,45,123.32,113.29,Exportação
37644,460,297,93,20240221,252,12.4,8.41,Atacado
37645,265,112,46,20241009,45,158.81,103.6,Atacado
37646,260,352,58,20240824,220,11.5,7.34,Varejo
37647,260,180,30,20240823,14,98.53,57.5,Atacado
37648,126,299,10,20240513,512,12.69,7.4,Varejo
37649,119,456,14,20240125,146,74.92,51.34,Atacado
37650,35,172,43,20240717,10,104.39,61.66,Varejo
37651,59,353,11,20240728,323,12.05,7.79,Atacado
37652,39,247,42,20240930,12,97.16,66.71,Atacado
37653,12,306,43,20240806,302,12.45,7.89,Varejo
37654,16,87,94,20240308,90,111.25,75.95,Atacado
37655,292,201,70,20240801,11,78.42,44.99,Varejo
37656,417,89,72,20240608,90,109.59,94.16,Atacado
37657,306,371,67,20240602,288,11.27,8.36,Varejo
37658,363,148,70,20240820,10,70.64,53.97,Varejo
37659,84,243,99,20240202,10,94.72,78.31,Varejo
37660,192,114,71,20240727,45,134.66,101.47,Exportação
37661,139,126,31,20240713,6,74.56,56.99,Varejo
37662,225,229,5,20240715,11,88.5,59.87,Atacado
37663,556,130,26,20241008,5,81.94,51.37,Varejo
37664,342,284,29,20240714,281,11.57,7.45,Varejo
37665,93,411,93,20240522,56,101.24,54.6,Atacado
37666,538,53,12,20240510,45,132.46,97.59,Varejo
37667,439,15,49,20241024,45,95.95,81.92,Varejo
37668,158,462,90,20240204,67,80.09,40.64,Atacado
37669,429,71,20,20240522,134,127.08,90.16,Varejo
37670,132,376,39,20240615,123,71.38,41.95,Atacado
37671,16,237,57,20241206,2,101.36,69.8,Atacado
37672,254,244,49,20240123,6,97.32,69.15,Atacado
37673,545,460,97,20240430,101,77.07,51.24,Varejo
37674,575,457,44,20241005,90,79.15,53.72,Varejo
37675,369,116,85,20241008,45,120.3,83.12,Atacado
37676,580,446,4,20240515,34,62.29,46.12,Varejo
37677,15,471,21,20241102,146,76.1,57.98,Atacado
37678,53,354,30,20240313,85,10.42,6.69,Atacado
37679,136,95,55,20241014,45,126.84,90.52,Atacado
37680,453,456,4,20240820,146,74.87,50.02,Varejo
37681,595,38,16,20240512,45,141.92,113.29,Varejo
37682,241,166,54,20240320,11,92.4,60.65,Varejo
37683,481,303,13,20240310,364,11.97,6.94,Atacado
37684,581,370,48,20240310,183,10.36,6.84,Exportação
37685,218,307,3,20240401,431,10.84,8.0,Varejo
37686,76,465,39,20240205,78,73.99,51.98,Varejo
37687,323,268,85,20240909,173,10.11,6.97,Atacado
37688,456,290,12,20240222,243,12.55,8.04,Varejo
37689,361,214,50,20241028,10,75.81,52.47,Varejo
37690,196,247,67,20240506,1,86.53,65.58,Varejo
37691,589,478,70,20240820,34,81.44,47.79,Exportação
37692,218,74,66,20240423,90,127.99,100.07,Atacado
37693,478,47,90,20240804,90,143.13,104.4,Varejo
37694,493,14,17,20240418,45,96.79,92.54,Varejo
37695,304,53,45,20240525,90,129.43,82.04,Atacado
37696,321,425,43,20240729,112,79.71,51.15,Varejo
37697,206,166,48,20240407,4,78.26,69.39,Atacado
37698,131,163,58,20240603,12,104.93,73.33,Atacado
37699,70,237,71,20240126,7,105.67,64.02,Varejo
37700,297,95,32,20241015,90,115.72,95.76,Varejo
37701,153,376,45,20240819,101,59.35,43.14,Atacado
37702,260,303,75,20241109,302,11.52,7.22,Varejo
37703,93,295,,20240906,396,11.74,6.48,Varejo
37704,356,390,96,20241115,67,74.32,48.98,Varejo
37705,510,299,15,20241005,310,13.42,8.15,Atacado
37706,468,201,6,20241201,10,77.34,56.26,Atacado
37707,127,356,57,20240525,349,12.04,7.33,Atacado
37708,209,110,78,20240410,90,129.7,93.55,Atacado
37709,571,114,47,20241002,45,135.18,111.36,Atacado
37710,214,341,26,20240902,197,11.4,7.09,Atacado
37711,169,484,25,20241008,101,93.87,66.09,Atacado
37712,177,14,13,20240311,45,109.6,87.57,Varejo
37713,263,250,,20240503,340,9.46,6.42,Varejo
37714,342,331,52,20240812,140,9.1,6.06,Varejo
37715,295,353,39,20240429,119,12.94,8.66,Varejo
37716,578,29,65,20240424,90,129.82,102.07,Atacado
37717,442,353,3,20240812,432,12.39,7.55,Atacado
37718,585,381,92,20240923,22,76.34,48.66,Varejo
37719,256,3,14,20240627,45,114.41,83.1,Atacado
37720,257,366,8,20240130,342,10.99,6.86,Atacado
37721,315,228,32,20241105,10,88.68,68.52,Atacado
37722,447,203,20,20240825,7,70.75,49.48,Atacado
37723,81,247,83,20240410,15,109.95,77.43,Atacado
37724,312,404,45,20241212,112,92.26,62.65,Atacado
37725,573,4,95,20240123,45,98.74,88.73,Varejo
37726,368,442,16,20240113,56,75.93,58.54,Varejo
37727,552,404,13,20240324,101,87.27,60.95,Atacado
37728,172,151,14,20240204,4,85.86,61.17,Varejo
37729,265,142,45,20240820,9,73.6,53.92,Atacado
37730,303,303,100,20240706,329,10.44,6.87,Atacado
37731,398,35,51,20241128,90,120.43,92.23,Atacado
37732,491,109,54,20240521,134,151.92,105.46,Varejo
37733,461,32,4,20240214,134,137.99,103.88,Atacado
37734,144,450,69,20240522,67,65.29,39.49,Atacado
37735,77,97,5,20241119,45,156.65,111.62,Atacado
37736,568,406,34,20240308,168,79.6,55.54,Varejo
37737,63,102,47,20241228,45,133.67,93.15,Varejo
37738,225,413,5,20240818,22,75.81,55.32,Atacado
37739,121,495,76,20240805,45,82.42,56.68,Varejo
